name,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
"1,3-dimethyl-1,3-dipropylthiourea",5.28212962962963,0.9571296296296298,5.28212962962963,0.9571296296296298,0.6227229820492739,188.33999999999997,168.17999999999998,188.13471964,72,0,0.17054419446594668,-0.3522219521301962,0.3522219521301962,0.17054419446594668,1.0,1.3333333333333333,1.5833333333333333,32.09204705983172,10.408137668280737,2.0618510588178687,-2.270015141950264,1.963475055846778,-2.3864372957985927,7.797112373055767,0.39983481781836544,3.82245910936158,122.49022499567306,9.560477932315068,8.63110260620997,9.447599187137696,5.629427617536365,4.5924340261385765,5.00068231660244,3.125684674885485,3.4908330465555957,1.7711289756958402,2.394476237113112,1.1535288424047738,1.3361030282398292,-0.31000000000000005,-666,11.689999999999998,6.233070156318987,3.90441914542027,81.53723553061403,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,25.059516688898714,27.18485677717953,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,26.689117645233267,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,42.09711312360524,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,31.04359294240193,0.0,0.0,0.0,37.742637826436585,12.217873443046695,0.0,5.28212962962963,4.2599074074074075,0.9571296296296298,0.0,0.0,0.0,2.2988194444444447,6.428217592592593,4.10712962962963,0.8888888888888888,12,0,2,0,0,0,0,0,0,1,0,3,4,0,0,0,0,1.9549,58.44000000000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,3-dibutyl-1,3-dimethylthiourea",5.377934618291761,0.9786111111111112,5.377934618291761,0.9786111111111112,0.6304266858456747,216.39399999999995,192.20199999999997,216.16601976799998,84,0,0.1705445181856578,-0.3522115930279204,0.3522115930279204,0.1705445181856578,0.9285714285714286,1.2857142857142858,1.5714285714285714,32.092047179442034,10.296547365192307,2.0733665333461,-2.2759262361216015,1.99688857641677,-2.38901370163016,7.797114111151999,0.389335568548117,3.7827347738264163,143.36652115571945,10.974691494688164,10.045316168583065,10.861812749510792,6.629427617536365,5.5924340261385765,6.00068231660244,3.832791456072032,4.197939827742142,2.3472499273992673,2.970597188816539,1.2732778641969316,1.4558520500319871,-0.31000000000000005,-666,13.69,8.036131834634638,5.426552817271863,94.26711975940725,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,25.059516688898714,27.18485677717953,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,39.53076089108528,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,42.09711312360524,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,18.20194969654991,25.683286491704038,0.0,0.0,37.742637826436585,12.217873443046695,0.0,5.377934618291761,4.350185185185185,0.9786111111111112,0.0,0.0,0.0,4.8965980095742,6.56246661627614,4.167537792894936,0.9090909090909091,14,0,2,0,0,0,0,0,0,1,0,3,6,0,0,0,0,2.735100000000001,67.67400000000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,3-dimethyl-1,3-dipentylthiourea",5.4504261148904005,0.9927834467120185,5.4504261148904005,0.9927834467120185,0.47639164189775307,244.44799999999995,216.22399999999996,244.197319896,96,0,0.1705445207649055,-0.3522114148262894,0.3522114148262894,0.1705445207649055,0.8125,1.1875,1.5,32.09204729902832,10.22345581456785,2.0789297155901902,-2.2780890963435145,2.023808656684476,-2.38960984270566,7.797115381587509,0.3846913287235799,3.732675450946574,164.7714074596603,12.38890505706126,11.459529730956161,12.276026311883887,7.629427617536365,6.5924340261385765,7.00068231660244,4.53989823725858,4.90504660892869,2.847249927399267,3.470597188816539,1.6806568959300725,1.863231081765128,-0.31000000000000005,-666,15.69,9.883619525833394,7.0448382561168215,106.99700398820048,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,25.059516688898714,27.18485677717953,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,52.372404136937305,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,42.09711312360524,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,18.20194969654991,38.524929737556064,0.0,0.0,37.742637826436585,12.217873443046695,0.0,5.4504261148904005,4.410593348450491,0.9927834467120185,0.0,0.0,0.0,7.62972920688018,6.638860645727529,4.210940570672713,0.9230769230769231,16,0,2,0,0,0,0,0,0,1,0,3,8,0,0,0,0,3.5153000000000025,76.90800000000006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"1,3-dihexyl-1,3-dimethylthiourea",5.507203378264887,1.0027749433106579,5.507203378264887,1.0027749433106579,0.43242772698591214,272.50199999999995,240.24599999999995,272.228620024,108,0,0.17054452077473692,-0.3522114133988975,0.3522114133988975,0.17054452077473692,0.7222222222222222,1.1111111111111112,1.4444444444444444,32.09204741863842,10.174252548231689,2.0818645470449173,-2.278915200095345,2.0461853011894315,-2.3897571270486484,7.7971165701263825,0.38254004330759867,3.68378452126807,186.67028231187496,13.803118619434356,12.873743293329257,13.690239874256983,8.629427617536365,7.5924340261385765,8.00068231660244,5.247005018445128,5.612153390115238,3.347249927399267,3.970597188816539,2.0342102865233462,2.2167844723584014,-0.31000000000000005,-666,17.690000000000005,11.762066246016143,8.733234120745607,119.7268882169937,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.372404136937305,25.059516688898714,27.18485677717953,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,65.21404738278933,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,42.09711312360524,0.0,0.0,65.21404738278933,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,18.20194969654991,51.36657298340809,0.0,0.0,37.742637826436585,12.217873443046695,0.0,5.507203378264887,4.453996126228269,1.0027749433106579,0.0,0.0,0.0,10.438042331823343,6.6876221407558125,4.243694412950365,0.9333333333333333,18,0,2,0,0,0,0,0,0,1,0,3,10,0,0,0,0,4.295500000000004,86.14200000000007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"1,3-diheptyl-1,3-dimethylthiourea",5.552882390610565,1.0101694906357608,5.552882390610565,1.0101694906357608,0.3666127833231927,300.55600000000004,264.268,300.25992015199995,120,0,0.17054452077475502,-0.35221141339344464,0.35221141339344464,0.17054452077475502,0.65,1.0,1.35,32.092047538274926,10.140158323878033,2.083549520946272,-2.2792280845430226,2.0648934990048216,-2.3897895629260724,7.797117744088871,0.38151091368467427,3.6394402218547004,209.029893631107,15.217332181807452,14.287956855702353,15.104453436630079,9.629427617536365,8.592434026138577,9.00068231660244,5.954111799631675,6.319260171301786,3.847249927399267,4.470597188816539,2.38776367711662,2.5703378629516758,-0.31000000000000005,-666,19.69,13.6629344852469,10.474213022213977,132.45677244578692,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21404738278933,25.059516688898714,27.18485677717953,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,78.05569062864136,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,42.09711312360524,0.0,0.0,78.05569062864136,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,18.20194969654991,64.20821622926012,0.0,0.0,37.742637826436585,12.217873443046695,0.0,5.552882390610565,4.4867499685059204,1.0101694906357608,0.0,0.0,0.0,13.293093204413221,6.7211188662175,4.269319412950365,0.9411764705882353,20,0,2,0,0,0,0,0,0,1,0,3,12,0,0,0,0,5.075700000000006,95.37600000000008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"1,3-dimethyl-1,3-dioctylthiourea",5.590430599976957,1.01584850298144,5.590430599976957,1.01584850298144,0.2913197588956944,328.6100000000001,288.29,328.29122027999995,132,0,0.17054452077475502,-0.3522114133934346,0.3522114133934346,0.17054452077475502,0.5909090909090909,0.9090909090909091,1.2727272727272727,32.09204765793795,10.115583045894585,2.084602800461095,-2.279351757457771,2.0805244850717988,-2.389798636414803,7.797118916354914,0.3810129028007543,3.6002454540760906,231.8197381979292,16.63154574418055,15.702170418075449,16.518666999003173,10.629427617536365,9.592434026138577,10.00068231660244,6.661218580818223,7.026366952488333,4.347249927399267,4.970597188816539,2.741317067709894,2.9238912535449493,-0.31000000000000005,-666,21.69,15.580555266035152,12.255589262318027,145.18665667458015,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05569062864136,25.059516688898714,27.18485677717953,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,90.89733387449338,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,42.09711312360524,0.0,0.0,90.89733387449338,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,18.20194969654991,77.04985947511214,0.0,0.0,37.742637826436585,12.217873443046695,0.0,5.590430599976957,4.512374968505921,1.01584850298144,0.0,0.0,0.0,16.179399156733773,6.745350550362617,4.289929554772629,0.9473684210526315,22,0,2,0,0,0,0,0,0,1,0,3,14,0,0,0,0,5.855900000000006,104.61000000000008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"1-ethyl-1,3,3-trimethylthiourea",5.051620370370371,0.8865740740740744,5.051620370370371,0.8865740740740744,0.5048689220021874,146.25900000000001,132.147,146.087769448,54,0,0.17027353312837393,-0.3552715927789237,0.3552715927789237,0.17027353312837393,1.3333333333333333,1.7777777777777777,1.8888888888888888,32.092046868291845,10.622568995749868,2.0049852224610603,-2.2276703556388324,1.8853376048169797,-2.3519332276381806,7.797080525401078,0.45657825279646114,3.7292088557923257,101.23098268032228,7.439157588755425,6.509782262650327,7.326278843578052,4.09142281507558,3.0163130744351485,3.4245613648990116,2.191177589627045,2.556325961297156,1.183463328333285,1.8602853307120317,0.47668175679275443,0.605781201666335,-0.31000000000000005,-666,8.690000000000001,3.6654814097710124,2.6515713538687975,62.4424091874242,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14161064273732,27.687772353944144,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,6.923737199690624,27.687772353944144,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,42.600028700369855,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,11.657193290637334,0.0,0.0,30.942835409732528,6.923737199690624,12.217873443046695,0.0,5.051620370370371,3.952546296296296,0.8865740740740744,0.0,0.0,0.0,0.0,3.048425925925926,5.894166666666667,0.8333333333333334,9,0,2,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0.7846,44.58900000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,1,3-trimethyl-3-propylthiourea",5.117916666666666,0.904490740740741,5.117916666666666,0.904490740740741,0.5599977977488793,160.286,144.158,160.103419512,60,0,0.17028300920604136,-0.3552714566909196,0.3552714566909196,0.17028300920604136,1.3,1.8,2.1,32.092046928581624,10.443649525188663,2.02260340836753,-2.2385875439221508,1.9186710289547249,-2.3587085031503108,7.797083157634969,0.4370991109083012,3.705193450094498,112.1737343120833,8.146264369941973,7.216889043836874,8.0333856247646,4.59142281507558,3.5163130744351485,3.9245613648990116,2.598556621360186,2.9637049930302966,1.2681386736829754,1.9449606760617222,0.7724750993210416,0.8637621922385692,-0.31000000000000005,-666,9.689999999999998,4.496939508786177,3.011779444695785,68.8073513018208,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,18.638695065972705,27.687772353944144,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,13.344558822616634,27.687772353944144,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,42.600028700369855,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,18.078014913563344,0.0,0.0,26.04292567888205,11.823646930541102,12.217873443046695,0.0,5.117916666666666,4.028101851851852,0.904490740740741,0.0,0.0,0.0,1.1433333333333333,3.1862962962962964,5.953194444444445,0.8571428571428571,10,0,2,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1.1747,49.20600000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-butyl-1,3,3-trimethylthiourea",5.165819160997732,0.9152314814814817,5.165819160997732,0.9152314814814817,0.599632991746492,174.313,156.16899999999998,174.119069576,66,0,0.17028317106602076,-0.35527145560603485,0.35527145560603485,0.17028317106602076,1.2727272727272727,1.8181818181818181,2.1818181818181817,32.09204698836966,10.316280179543668,2.0313535494633683,-2.2427834023582873,1.950289305624224,-2.360382676070374,7.797084022530323,0.4280081675731555,3.6419928852435017,123.26046567326583,8.85337115112852,7.923995825023422,8.740492405951148,5.09142281507558,4.016313074435149,4.424561364899012,2.9521100119534593,3.31725838362357,1.5561991495346892,2.233021151913436,0.8323496102171205,0.9236367031346481,-0.31000000000000005,-666,10.69,5.354689684543902,4.193217931727892,75.17229341621741,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,18.638695065972705,27.687772353944144,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,19.765380445542643,27.687772353944144,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,42.600028700369855,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,11.657193290637334,12.841643245852019,0.0,26.04292567888205,11.823646930541102,12.217873443046695,0.0,5.165819160997732,4.073240740740741,0.9152314814814817,0.0,0.0,0.0,2.4353788737717306,3.2500604686318972,5.993602607709751,0.875,11,0,2,0,0,0,0,0,0,1,0,3,3,0,0,0,0,1.5648,53.823000000000036,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,1,3-trimethyl-3-pentylthiourea",5.202064909297052,0.9223176492819354,5.202064909297052,0.9223176492819354,0.4917190742580116,188.34,168.17999999999998,188.13471964,72,0,0.17028317235564422,-0.355271455601908,0.355271455601908,0.17028317235564422,1.1666666666666667,1.75,2.1666666666666665,32.09204704813898,10.235040116892879,2.0359915002712015,-2.244447507204228,1.981319813793363,-2.3607871488913985,7.797084653795443,0.4235098577409285,3.5694863193760717,134.49022499567306,9.560477932315068,8.63110260620997,9.447599187137696,5.59142281507558,4.516313074435149,4.924561364899012,3.305663402546733,3.6708117742168436,1.8061991495346892,2.4830211519134355,1.036039126083691,1.1273262190012188,-0.31000000000000005,-666,11.689999999999998,6.233070156318987,4.544018446795469,81.53723553061403,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,18.638695065972705,27.687772353944144,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,26.186202068468653,27.687772353944144,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,42.600028700369855,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,11.657193290637334,19.26246486877803,0.0,18.99525369620486,18.871318913218293,12.217873443046695,0.0,5.202064909297052,4.103444822373394,0.9223176492819354,0.0,0.0,0.0,3.795563586545729,3.2868258692365835,6.0231164965986395,0.8888888888888888,12,0,2,0,0,0,0,0,0,1,0,3,4,0,0,0,0,1.9549,58.44000000000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1-hexyl-1,3,3-trimethylthiourea",5.2304535409842945,0.9273133975812551,5.2304535409842945,0.9273133975812551,0.4989771905168907,202.367,180.19099999999997,202.15036970399998,78,0,0.17028317236055998,-0.3552714556019003,0.3552714556019003,0.17028317236055998,1.0769230769230769,1.6923076923076923,2.1538461538461537,32.09204710791363,10.181618763278555,2.038603073669154,-2.245133449177171,2.0099626986388044,-2.3608911885025514,7.797085243876535,0.4211881516563057,3.5003243999901867,145.86017198947215,10.267584713501616,9.338209387396518,10.154705968324244,6.09142281507558,5.016313074435149,5.424561364899013,3.6592167931400064,4.024365164810117,2.056199149534689,2.7330211519134355,1.212815821380328,1.3041029142978557,-0.31000000000000005,-666,12.69,7.1279234228009205,5.856729539244492,87.90217764501064,9.799819461700956,0.0,5.112436884724758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.186202068468653,18.638695065972705,27.687772353944144,0.0,0.0,17.330310327771453,0.0,9.799819461700956,0.0,32.60702369139466,27.687772353944144,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,42.600028700369855,0.0,0.0,32.60702369139466,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,11.657193290637334,25.683286491704038,0.0,18.99525369620486,18.871318913218293,12.217873443046695,0.0,5.2304535409842945,4.125146211262283,0.9273133975812551,0.0,0.0,0.0,5.194056909800957,3.3106970164609053,6.045666257243638,0.9,13,0,2,0,0,0,0,0,0,1,0,3,5,0,0,0,0,2.3450000000000006,63.057000000000045,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Glycine,9.243055555555555,-0.9675925925925923,9.243055555555555,0.2777777777777779,0.42117088793654706,75.067,70.027,75.0320284,30,0,0.31675597840558584,-0.4802971300243957,0.4802971300243957,0.31675597840558584,2.0,2.2,2.2,16.36605925452703,10.717499991234302,1.805032142420419,-1.7261145401494364,1.43390247565876,-2.1042293463557664,5.680936538605488,-0.13483919797703509,2.847378923087672,42.91260938324327,4.284457050376173,2.639918936339994,2.639918936339994,2.270055610029662,1.1895326240390471,1.1895326240390471,0.5978626884552846,0.5978626884552846,0.17462042625086102,0.17462042625086102,0.0,0.0,-0.5700000000000001,-666,4.43,1.7215451895043727,3.429999999999999,29.39983969147865,10.84019487200289,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,9.901064578912528,5.969305287951849,0.0,0.0,5.733667477162185,0.0,6.544756405912575,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.62058908870513,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,63.32,5.969305287951849,4.794537184071822,0.0,6.544756405912575,0.0,0.0,0.0,0.0,0.0,5.733667477162185,5.106527394840706,0.0,0.0,9.243055555555555,7.597222222222222,4.5717592592592595,-0.9675925925925923,0.0,0.0,-0.2777777777777779,0.0,0.5,5,3,3,0,0,0,0,0,0,2,2,3,1,0,0,0,0,-0.9702999999999999,16.6902,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alanine,9.574074074074074,-0.962962962962963,9.574074074074074,0.7314814814814821,0.4513521877377077,89.09399999999998,82.03799999999998,89.047678464,36,0,0.3196779563386595,-0.4800942338470611,0.4800942338470611,0.3196779563386595,2.0,2.1666666666666665,2.1666666666666665,16.367425029932832,10.385340795249778,1.9902887517857772,-1.8970694528403391,1.6766102095077626,-2.250004206438689,5.718631580202881,-0.13756290275528435,3.2575861612334887,59.813537528125096,5.1547005383792515,3.5101624243430725,3.5101624243430725,2.6427344100918364,1.6270896800996826,1.6270896800996826,1.1269128025836794,1.1269128025836794,0.38952755606530876,0.38952755606530876,0.0,0.0,-0.5700000000000001,-666,5.43,1.7676338396942162,1.7215451895043727,35.76478180587526,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,9.901064578912528,5.969305287951849,0.0,0.0,5.733667477162185,12.965578028838586,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.117673511940517,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,63.32,12.011146117099809,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,10.84019487200289,0.0,0.0,9.574074074074074,7.8657407407407405,4.835648148148148,-0.962962962962963,-0.7314814814814821,0.0,1.4189814814814814,0.0,0.6666666666666666,6,3,3,0,0,0,0,0,0,2,2,3,1,0,0,0,0,-0.5818000000000003,21.285199999999996,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
